year,rank,track_name,artist,source_url,scraped_at
2021,48,Way 2 Sexy,Drake featuring Future and Young Thug,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,49,Telepatía,Kali Uchis,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,50,Whoopty,CJ,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,51,Lemonade,Internet Money and Gunna featuring Don Toliver and Nav,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,52,Good Days,SZA,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,53,Starting Over,Chris Stapleton,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,54,Body,Megan Thee Stallion,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,55,Willow,Taylor Swift,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,56,Bang!,AJR,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,57,Better Together,Luke Combs,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,58,You're Mines Still,Yung Bleu featuring Drake,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,59,Every Chance I Get,DJ Khaled featuring Lil Baby and Lil Durk,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,60,Essence,Wizkid featuring Justin Bieber and Tems,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,61,Chasing After You,Ryan Hurd and Maren Morris,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,62,The Good Ones,Gabby Barrett,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,63,Leave Before You Love Me,Marshmello and Jonas Brothers,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,64,Glad You Exist,Dan + Shay,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,65,Lonely,Justin Bieber and Benny Blanco,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,66,Beggin',Måneskin,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,67,Streets,Doja Cat,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,68,What's Next,Drake,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,69,Famous Friends,Chris Young and Kane Brown,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,70,Lil Bit,Nelly and Florida Georgia Line,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,71,Thot Shit,Megan Thee Stallion,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,72,Late at Night,Roddy Ricch,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,73,Kings & Queens,Ava Max,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,74,Anyone,Justin Bieber,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,75,Track Star,Mooski,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,76,Time Today,Moneybagg Yo,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,77,Cry Baby,Megan Thee Stallion featuring DaBaby,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,78,All I Want for Christmas Is You,Mariah Carey,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,79,No More Parties,Coi Leray featuring Lil Durk,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,80,What's Your Country Song,Thomas Rhett,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,81,One Too Many,Keith Urban and Pink,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,82,Arcade,Duncan Laurence,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,83,Yonaguni,Bad Bunny,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,84,Good Time,Niko Moon,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,85,If I Didn't Love You,Jason Aldean and Carrie Underwood,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,86,Knife Talk,Drake featuring 21 Savage and Project Pat,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,87,POV,Ariana Grande,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,88,Just the Way,Parmalee and Blanco Brown,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,89,Take My Breath,The Weeknd,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,90,We're Good,Dua Lipa,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,91,Hell of a View,Eric Church,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,92,Rockin' Around the Christmas Tree,Brenda Lee,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,93,Put Your Records On,Ritt Momney,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,94,Happier Than Ever,Billie Eilish,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,95,Single Saturday Night,Cole Swindell,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,96,Things a Man Oughta Know,Lainey Wilson,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,97,Throat Baby (Go Baby),BRS Kash,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,98,Tombstone,Rod Wave,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,99,Drinkin' Beer. Talkin' God. Amen.,Chase Rice featuring Florida Georgia Line,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2021,100,Todo de Ti,Rauw Alejandro,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2021,2026-06-13T17:21:00+00:00
2022,1,Heat Waves,Glass Animals,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,2,As It Was,Harry Styles,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,3,Stay,The Kid Laroi and Justin Bieber,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,4,Easy on Me,Adele,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,5,Shivers,Ed Sheeran,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,6,First Class,Jack Harlow,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,7,Big Energy,Latto,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,8,Ghost,Justin Bieber,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,9,Super Gremlin,Kodak Black,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,10,Cold Heart (Pnau Remix),Elton John and Dua Lipa,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,11,Wait for U,Future featuring Drake and Tems,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,12,About Damn Time,Lizzo,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,13,Bad Habits,Ed Sheeran,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,14,Thats What I Want,Lil Nas X,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,15,Enemy,Imagine Dragons and JID,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,16,Industry Baby,Lil Nas X and Jack Harlow,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,17,ABCDEFU,Gayle,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,18,Need to Know,Doja Cat,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,19,Wasted on You,Morgan Wallen,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,20,Me Porto Bonito,Bad Bunny and Chencho Corleone,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,21,Woman,Doja Cat,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,22,Tití Me Preguntó,Bad Bunny,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,23,Running Up That Hill (A Deal with God),Kate Bush,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,24,We Don't Talk About Bruno,"Carolina Gaitán , Mauro Castillo, Adassa , Rhenzy Feliz , Diane Guerrero , Stephanie Beatriz and the Encanto cast",https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,25,Late Night Talking,Harry Styles,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,26,I Like You (A Happier Song),Post Malone featuring Doja Cat,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,27,You Proof,Morgan Wallen,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,28,Bad Habit,Steve Lacy,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,29,Sunroof,Nicky Youre and Dazy,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,30,One Right Now,Post Malone and the Weeknd,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,31,Good 4 U,Olivia Rodrigo,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,32,Numb Little Bug,Em Beihold,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,33,Jimmy Cooks,Drake featuring 21 Savage,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,34,'Til You Can't,Cody Johnson,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,35,Fancy Like,Walker Hayes,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,36,The Kind of Love We Make,Luke Combs,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,37,I Ain't Worried,OneRepublic,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,38,Break My Soul,Beyoncé,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,39,Something in the Orange,Zach Bryan,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,40,Save Your Tears,The Weeknd and Ariana Grande,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,41,Smokin out the Window,Silk Sonic ( Bruno Mars and Anderson .Paak ),https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,42,Levitating,Dua Lipa,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,43,In a Minute,Lil Baby,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,44,Moscow Mule,Bad Bunny,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,45,You Right,Doja Cat and the Weeknd,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,46,She Had Me at Heads Carolina,Cole Swindell,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,47,Vegas,Doja Cat,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,48,Pushin P,Gunna and Future featuring Young Thug,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,49,Buy Dirt,Jordan Davis and Luke Bryan,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,50,I Hate U,SZA,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,51,Boyfriend,Dove Cameron,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,52,Glimpse of Us,Joji,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,53,Surface Pressure,Jessica Darrow,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,54,Fall in Love,Bailey Zimmerman,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,55,Love Nwantiti (Ah Ah Ah),CKay,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,56,Super Freaky Girl,Nicki Minaj,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,57,Hrs and Hrs,Muni Long,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,58,Sand in My Boots,Morgan Wallen,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,59,Mamiii,Becky G and Karol G,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,60,Knife Talk,Drake featuring 21 Savage and Project Pat,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,61,AA,Walker Hayes,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,62,Sweetest Pie,Megan Thee Stallion and Dua Lipa,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,63,Provenza,Karol G,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,64,Essence,Wizkid featuring Justin Bieber and Tems,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,65,All I Want for Christmas Is You,Mariah Carey,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,66,Bam Bam,Camila Cabello featuring Ed Sheeran,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,67,5 Foot 9,Tyler Hubbard,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,68,Get Into It (Yuh),Doja Cat,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,69,Efecto,Bad Bunny,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,70,Rock and a Hard Place,Bailey Zimmerman,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,71,Doin' This,Luke Combs,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,72,Oh My God,Adele,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,73,Better Days,"Neiked , Mae Muller and Polo G",https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,74,Meet Me at Our Spot,The Anxiety : Willow and Tyler Cole,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,75,Fingers Crossed,Lauren Spencer-Smith,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,76,All Too Well (Taylor's Version),Taylor Swift,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,77,Party,Bad Bunny and Rauw Alejandro,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,78,Después de la Playa,Bad Bunny,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,79,You Should Probably Leave,Chris Stapleton,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,80,Rockin' Around the Christmas Tree,Brenda Lee,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,81,Broadway Girls,Lil Durk featuring Morgan Wallen,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,82,Take My Name,Parmalee,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,83,What Happened to Virgil,Lil Durk featuring Gunna,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,84,Puffin on Zootiez,Future,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,85,Like I Love Country Music,Kane Brown,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,86,Jingle Bell Rock,Bobby Helms,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,87,Ojitos Lindos,Bad Bunny and Bomba Estéreo,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,88,Trouble with a Heartbreak,Jason Aldean,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,89,A Holly Jolly Christmas,Burl Ives,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,90,Kiss Me More,Doja Cat featuring SZA,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,91,She Likes It,Russell Dickerson featuring Jake Scott,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,92,Never Say Never,Cole Swindell and Lainey Wilson,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,93,Damn Strait,Scotty McCreery,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,94,She's All I Wanna Be,Tate McRae,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,95,Last Night Lonely,Jon Pardi,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,96,Flower Shops,Ernest featuring Morgan Wallen,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,97,To the Moon,Jnr Choi and Sam Tompkins,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,98,Unholy,Sam Smith and Kim Petras,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,99,One Mississippi,Kane Brown,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2022,100,Circles Around This Town,Maren Morris,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2022,2026-06-13T17:21:00+00:00
2023,1,Last Night,Morgan Wallen,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,2,Flowers,Miley Cyrus,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,3,Kill Bill,SZA,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,4,Anti-Hero,Taylor Swift,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,5,Creepin ',"Metro Boomin , the Weeknd and 21 Savage",https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,6,Calm Down,Rema and Selena Gomez,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,7,Die for You,The Weeknd and Ariana Grande,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,8,Fast Car,Luke Combs,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,9,Snooze,SZA,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,10,I'm Good (Blue),David Guetta and Bebe Rexha,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,11,Unholy,Sam Smith and Kim Petras,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,12,You Proof,Morgan Wallen,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,13,Something in the Orange,Zach Bryan,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,14,Rich Flex,Drake and 21 Savage,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,15,As It Was,Harry Styles,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,16,Rock and a Hard Place,Bailey Zimmerman,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,17,Under the Influence,Chris Brown,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,18,Cruel Summer,Taylor Swift,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,19,Thinkin' Bout Me,Morgan Wallen,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,20,Boy's a Liar Pt. 2,PinkPantheress and Ice Spice,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
